timestamp_ns,event_index,side,price,quantity,level
46934878998840,209900,ASK,5839200,17,9
46934878998840,209900,BID,5834200,17,9
46934878998840,209900,ASK,5839300,400,10
46934878998840,209900,BID,5833700,100,10
46936980016923,210000,ASK,5836500,120,1
46936980016923,210000,BID,5834400,8,1
46936980016923,210000,ASK,5836600,200,2
46936980016923,210000,BID,5834300,100,2
46936980016923,210000,ASK,5836700,25,3
46936980016923,210000,BID,5833900,100,3
46936980016923,210000,ASK,5836800,105,4
46936980016923,210000,BID,5833800,200,4
46936980016923,210000,ASK,5836900,6,5
46936980016923,210000,BID,5833700,200,5
46936980016923,210000,ASK,5837000,100,6
46936980016923,210000,BID,5833600,100,6
46936980016923,210000,ASK,5837400,100,7
46936980016923,210000,BID,5833100,100,7
46936980016923,210000,ASK,5837500,101,8
46936980016923,210000,BID,5833000,300,8
46936980016923,210000,ASK,5837600,100,9
46936980016923,210000,BID,5832800,100,9
46936980016923,210000,ASK,5837800,200,10
46936980016923,210000,BID,5832700,100,10
46938514175460,210100,ASK,5836700,100,1
46938514175460,210100,BID,5834800,100,1
46938514175460,210100,ASK,5836900,1,2
46938514175460,210100,BID,5834300,100,2
46938514175460,210100,ASK,5837100,100,3
46938514175460,210100,BID,5834200,20,3
46938514175460,210100,ASK,5837400,200,4
46938514175460,210100,BID,5834100,20,4
46938514175460,210100,ASK,5837500,101,5
46938514175460,210100,BID,5833800,200,5
46938514175460,210100,ASK,5837800,200,6
46938514175460,210100,BID,5833700,17,6
46938514175460,210100,ASK,5837900,100,7
46938514175460,210100,BID,5833600,100,7
46938514175460,210100,ASK,5838000,17,8
46938514175460,210100,BID,5833400,17,8
46938514175460,210100,ASK,5838100,20,9
46938514175460,210100,BID,5833100,100,9
46938514175460,210100,ASK,5838200,20,10
46938514175460,210100,BID,5833000,300,10
46949705896071,210200,ASK,5836000,10,1
46949705896071,210200,BID,5834400,100,1
46949705896071,210200,ASK,5836100,100,2
46949705896071,210200,BID,5834300,100,2
46949705896071,210200,ASK,5836300,20,3
46949705896071,210200,BID,5833700,17,3
46949705896071,210200,ASK,5836500,100,4
46949705896071,210200,BID,5833600,200,4
46949705896071,210200,ASK,5836900,1,5
46949705896071,210200,BID,5833400,17,5
46949705896071,210200,ASK,5837000,120,6
46949705896071,210200,BID,5833000,300,6
46949705896071,210200,ASK,5837200,105,7
46949705896071,210200,BID,5832800,200,7
46949705896071,210200,ASK,5837400,200,8
46949705896071,210200,BID,5832700,100,8
46949705896071,210200,ASK,5837500,101,9
46949705896071,210200,BID,5832500,300,9
46949705896071,210200,ASK,5837800,200,10
46949705896071,210200,BID,5832200,100,10
46952477780037,210300,ASK,5835500,105,1
46952477780037,210300,BID,5833900,8,1
46952477780037,210300,ASK,5835700,25,2
46952477780037,210300,BID,5833600,200,2
46952477780037,210300,ASK,5835800,10,3
46952477780037,210300,BID,5833000,300,3
46952477780037,210300,ASK,5835900,115,4
46952477780037,210300,BID,5832800,100,4
46952477780037,210300,ASK,5836000,15,5
46952477780037,210300,BID,5832700,100,5
46952477780037,210300,ASK,5836100,120,6
46952477780037,210300,BID,5832600,200,6
46952477780037,210300,ASK,5836500,100,7
46952477780037,210300,BID,5832500,200,7
46952477780037,210300,ASK,5836800,100,8
46952477780037,210300,BID,5832300,17,8
46952477780037,210300,ASK,5836900,1,9
46952477780037,210300,BID,5832000,17,9
46952477780037,210300,ASK,5837200,22,10
46952477780037,210300,BID,5831900,20,10
46953735214739,210400,ASK,5835800,10,1
46953735214739,210400,BID,5833800,8,1
46953735214739,210400,ASK,5835900,110,2
46953735214739,210400,BID,5833700,8,2
46953735214739,210400,ASK,5836000,15,3
46953735214739,210400,BID,5833600,108,3
46953735214739,210400,ASK,5836100,100,4
46953735214739,210400,BID,5833200,100,4
46953735214739,210400,ASK,5836500,100,5
46953735214739,210400,BID,5833100,37,5
46953735214739,210400,ASK,5836800,100,6
46953735214739,210400,BID,5833000,320,6
46953735214739,210400,ASK,5836900,101,7
46953735214739,210400,BID,5832900,200,7
46953735214739,210400,ASK,5837100,20,8
46953735214739,210400,BID,5832800,100,8
46953735214739,210400,ASK,5837200,42,9
46953735214739,210400,BID,5832700,17,9
46953735214739,210400,ASK,5837400,100,10
46953735214739,210400,BID,5832500,200,10
46960498489130,210500,ASK,5835800,45,1
46960498489130,210500,BID,5833600,100,1
46960498489130,210500,ASK,5835900,115,2
46960498489130,210500,BID,5833100,117,2
46960498489130,210500,ASK,5836000,15,3
46960498489130,210500,BID,5833000,300,3
46960498489130,210500,ASK,5836100,100,4
46960498489130,210500,BID,5832900,100,4
46960498489130,210500,ASK,5836500,100,5
46960498489130,210500,BID,5832800,100,5
46960498489130,210500,ASK,5836900,1,6
46960498489130,210500,BID,5832700,17,6
46960498489130,210500,ASK,5837100,20,7
46960498489130,210500,BID,5832500,300,7
46960498489130,210500,ASK,5837200,22,8
46960498489130,210500,BID,5832400,100,8
46960498489130,210500,ASK,5837400,100,9
46960498489130,210500,BID,5831800,200,9
46960498489130,210500,ASK,5837500,301,10
46960498489130,210500,BID,5831700,100,10
46968144019824,210600,ASK,5835400,10,1
46968144019824,210600,BID,5834200,8,1
46968144019824,210600,ASK,5835800,15,2
46968144019824,210600,BID,5834100,6,2
46968144019824,210600,ASK,5835900,115,3
46968144019824,210600,BID,5833900,8,3
46968144019824,210600,ASK,5836000,15,4
46968144019824,210600,BID,5833800,8,4
46968144019824,210600,ASK,5836100,100,5
46968144019824,210600,BID,5833700,8,5
46968144019824,210600,ASK,5836500,100,6
46968144019824,210600,BID,5833600,108,6
46968144019824,210600,ASK,5836800,200,7
46968144019824,210600,BID,5833300,100,7
46968144019824,210600,ASK,5836900,1,8
46968144019824,210600,BID,5833100,17,8
46968144019824,210600,ASK,5837000,20,9
46968144019824,210600,BID,5833000,300,9
46968144019824,210600,ASK,5837100,120,10
46968144019824,210600,BID,5832900,120,10
46979282441529,210700,ASK,5835600,30,1
46979282441529,210700,BID,5834200,8,1
46979282441529,210700,ASK,5835800,30,2
46979282441529,210700,BID,5834100,6,2
46979282441529,210700,ASK,5835900,15,3
46979282441529,210700,BID,5833900,8,3
46979282441529,210700,ASK,5836000,15,4
46979282441529,210700,BID,5833800,8,4
46979282441529,210700,ASK,5836100,100,5
46979282441529,210700,BID,5833700,8,5
46979282441529,210700,ASK,5836500,100,6
46979282441529,210700,BID,5833600,108,6
46979282441529,210700,ASK,5836800,200,7
46979282441529,210700,BID,5833400,200,7
46979282441529,210700,ASK,5836900,101,8
46979282441529,210700,BID,5833000,400,8
46979282441529,210700,ASK,5837100,100,9
46979282441529,210700,BID,5832900,100,9
46979282441529,210700,ASK,5837200,22,10
46979282441529,210700,BID,5832800,100,10
46983224485116,210800,ASK,5836900,101,1
46983224485116,210800,BID,5835900,8,1
46983224485116,210800,ASK,5837100,100,2
46983224485116,210800,BID,5835600,100,2
46983224485116,210800,ASK,5837200,5,3
46983224485116,210800,BID,5835400,100,3
46983224485116,210800,ASK,5837500,121,4
46983224485116,210800,BID,5834800,100,4
46983224485116,210800,ASK,5837600,20,5
46983224485116,210800,BID,5834300,100,5
46983224485116,210800,ASK,5837800,200,6
46983224485116,210800,BID,5833800,100,6
46983224485116,210800,ASK,5838100,100,7
46983224485116,210800,BID,5833600,100,7
46983224485116,210800,ASK,5838300,100,8
46983224485116,210800,BID,5833500,17,8
46983224485116,210800,ASK,5838600,100,9
46983224485116,210800,BID,5833400,20,9
46983224485116,210800,ASK,5838800,100,10
46983224485116,210800,BID,5833200,37,10
46996388336959,210900,ASK,5836200,100,1
46996388336959,210900,BID,5836000,108,1
46996388336959,210900,ASK,5836800,100,2
46996388336959,210900,BID,5835600,100,2
46996388336959,210900,ASK,5836900,101,3
46996388336959,210900,BID,5835400,100,3
46996388336959,210900,ASK,5837000,10,4
46996388336959,210900,BID,5834800,200,4
46996388336959,210900,ASK,5837100,110,5
46996388336959,210900,BID,5833900,37,5
46996388336959,210900,ASK,5837200,5,6
46996388336959,210900,BID,5833600,100,6
46996388336959,210900,ASK,5837300,100,7
46996388336959,210900,BID,5833500,17,7
46996388336959,210900,ASK,5837500,121,8
46996388336959,210900,BID,5833000,300,8
46996388336959,210900,ASK,5837600,20,9
46996388336959,210900,BID,5832800,200,9
46996388336959,210900,ASK,5838300,100,10
46996388336959,210900,BID,5832600,200,10
47000649118265,211000,ASK,5836900,11,1
47000649118265,211000,BID,5835600,100,1
47000649118265,211000,ASK,5837100,100,2
47000649118265,211000,BID,5835400,100,2
47000649118265,211000,ASK,5837200,5,3
47000649118265,211000,BID,5834900,200,3
47000649118265,211000,ASK,5837500,123,4
47000649118265,211000,BID,5834800,100,4
47000649118265,211000,ASK,5837900,100,5
47000649118265,211000,BID,5833900,17,5
47000649118265,211000,ASK,5838000,100,6
47000649118265,211000,BID,5833600,100,6
47000649118265,211000,ASK,5838300,100,7
47000649118265,211000,BID,5833500,17,7
47000649118265,211000,ASK,5838600,17,8
47000649118265,211000,BID,5833000,300,8
47000649118265,211000,ASK,5838800,222,9
47000649118265,211000,BID,5832900,22,9
47000649118265,211000,ASK,5838900,17,10
47000649118265,211000,BID,5832800,200,10
47004033670017,211100,ASK,5836000,1,1
47004033670017,211100,BID,5834600,8,1
47004033670017,211100,ASK,5836700,22,2
47004033670017,211100,BID,5834400,300,2
47004033670017,211100,ASK,5836800,100,3
47004033670017,211100,BID,5833600,100,3
47004033670017,211100,ASK,5836900,1,4
47004033670017,211100,BID,5833500,239,4
47004033670017,211100,ASK,5837100,100,5
47004033670017,211100,BID,5833000,300,5
47004033670017,211100,ASK,5837200,105,6
47004033670017,211100,BID,5832800,222,6
47004033670017,211100,ASK,5837500,101,7
47004033670017,211100,BID,5832600,200,7
47004033670017,211100,ASK,5837800,18,8
47004033670017,211100,BID,5832500,100,8
47004033670017,211100,ASK,5838000,100,9
47004033670017,211100,BID,5832200,100,9
47004033670017,211100,ASK,5838200,18,10
47004033670017,211100,BID,5831700,100,10
47005212970954,211200,ASK,5835500,200,1
47005212970954,211200,BID,5834200,8,1
47005212970954,211200,ASK,5835600,22,2
47005212970954,211200,BID,5834100,8,2
47005212970954,211200,ASK,5835900,4,3
47005212970954,211200,BID,5833900,208,3
47005212970954,211200,ASK,5836000,1,4
47005212970954,211200,BID,5833600,100,4
47005212970954,211200,ASK,5836200,100,5
47005212970954,211200,BID,5833000,300,5
47005212970954,211200,ASK,5836600,118,6
47005212970954,211200,BID,5832800,200,6
47005212970954,211200,ASK,5836800,100,7
47005212970954,211200,BID,5832500,100,7
47005212970954,211200,ASK,5836900,19,8
47005212970954,211200,BID,5832200,218,8
47005212970954,211200,ASK,5837100,100,9
47005212970954,211200,BID,5831800,100,9
47005212970954,211200,ASK,5837200,105,10
47005212970954,211200,BID,5831500,22,10
47009304897126,211300,ASK,5836000,1,1
47009304897126,211300,BID,5834000,100,1
47009304897126,211300,ASK,5836500,100,2
47009304897126,211300,BID,5833600,100,2
47009304897126,211300,ASK,5836600,118,3
47009304897126,211300,BID,5833000,300,3
47009304897126,211300,ASK,5836700,21,4
47009304897126,211300,BID,5832800,200,4
47009304897126,211300,ASK,5836800,121,5
47009304897126,211300,BID,5832500,100,5
47009304897126,211300,ASK,5836900,19,6
47009304897126,211300,BID,5832400,23,6
47009304897126,211300,ASK,5837100,121,7
47009304897126,211300,BID,5832300,23,7
47009304897126,211300,ASK,5837200,5,8
47009304897126,211300,BID,5832200,118,8
47009304897126,211300,ASK,5837500,201,9
47009304897126,211300,BID,5831700,100,9
47009304897126,211300,ASK,5838000,100,10
47009304897126,211300,BID,5831400,100,10
47034654428662,211400,ASK,5836000,10,1
47034654428662,211400,BID,5835000,40,1
47034654428662,211400,ASK,5836100,9,2
47034654428662,211400,BID,5834900,100,2
47034654428662,211400,ASK,5836200,9,3
47034654428662,211400,BID,5834600,100,3
47034654428662,211400,ASK,5836600,100,4
47034654428662,211400,BID,5834200,100,4
47034654428662,211400,ASK,5836900,23,5
47034654428662,211400,BID,5833800,200,5
47034654428662,211400,ASK,5837200,105,6
47034654428662,211400,BID,5833700,100,6
47034654428662,211400,ASK,5837500,201,7
47034654428662,211400,BID,5833600,100,7
47034654428662,211400,ASK,5837600,18,8
47034654428662,211400,BID,5833000,300,8
47034654428662,211400,ASK,5837900,18,9
47034654428662,211400,BID,5832800,200,9
47034654428662,211400,ASK,5838100,100,10
47034654428662,211400,BID,5832600,118,10
47040207026952,211500,ASK,5837200,5,1
47040207026952,211500,BID,5835700,100,1
47040207026952,211500,ASK,5837500,201,2
47040207026952,211500,BID,5835300,108,2
47040207026952,211500,ASK,5837900,18,3
47040207026952,211500,BID,5835000,40,3
47040207026952,211500,ASK,5838100,100,4
47040207026952,211500,BID,5834900,100,4
47040207026952,211500,ASK,5838200,122,5
47040207026952,211500,BID,5834600,100,5
47040207026952,211500,ASK,5838300,22,6
47040207026952,211500,BID,5834400,22,6
47040207026952,211500,ASK,5838400,20,7
47040207026952,211500,BID,5834300,22,7
47040207026952,211500,ASK,5838600,100,8
47040207026952,211500,BID,5834200,100,8
47040207026952,211500,ASK,5838800,200,9
47040207026952,211500,BID,5833600,100,9
47040207026952,211500,ASK,5839300,400,10
47040207026952,211500,BID,5833400,18,10
47056204028427,211600,ASK,5837500,214,1
47056204028427,211600,BID,5835000,40,1
47056204028427,211600,ASK,5837600,13,2
47056204028427,211600,BID,5834800,100,2
47056204028427,211600,ASK,5837700,9,3
47056204028427,211600,BID,5834700,200,3
47056204028427,211600,ASK,5838100,122,4
47056204028427,211600,BID,5834600,200,4
47056204028427,211600,ASK,5838200,222,5
47056204028427,211600,BID,5834400,22,5
47056204028427,211600,ASK,5838400,20,6
47056204028427,211600,BID,5834300,40,6
47056204028427,211600,ASK,5838600,118,7
47056204028427,211600,BID,5834200,100,7
47056204028427,211600,ASK,5838800,100,8
47056204028427,211600,BID,5834000,18,8
47056204028427,211600,ASK,5839000,18,9
47056204028427,211600,BID,5833300,100,9
47056204028427,211600,ASK,5839300,400,10
47056204028427,211600,BID,5833200,100,10
47073253346643,211700,ASK,5837200,100,1
47073253346643,211700,BID,5836600,100,1
47073253346643,211700,ASK,5837500,151,2
47073253346643,211700,BID,5836000,8,2
47073253346643,211700,ASK,5837800,200,3
47073253346643,211700,BID,5835900,8,3
47073253346643,211700,ASK,5838000,22,4
47073253346643,211700,BID,5835800,208,4
47073253346643,211700,ASK,5838100,22,5
47073253346643,211700,BID,5835000,40,5
47073253346643,211700,ASK,5838200,200,6
47073253346643,211700,BID,5834800,100,6
47073253346643,211700,ASK,5838400,20,7
47073253346643,211700,BID,5834600,100,7
47073253346643,211700,ASK,5838600,118,8
47073253346643,211700,BID,5834400,22,8
47073253346643,211700,ASK,5838800,100,9
47073253346643,211700,BID,5834300,140,9
47073253346643,211700,ASK,5839000,18,10
47073253346643,211700,BID,5834000,118,10
47080545737003,211800,ASK,5838100,31,1
47080545737003,211800,BID,5837000,8,1
47080545737003,211800,ASK,5838200,9,2
47080545737003,211800,BID,5836800,8,2
47080545737003,211800,ASK,5838300,9,3
47080545737003,211800,BID,5836700,108,3
47080545737003,211800,ASK,5838400,20,4
47080545737003,211800,BID,5836500,10,4
47080545737003,211800,ASK,5838800,100,5
47080545737003,211800,BID,5836100,100,5
47080545737003,211800,ASK,5839000,100,6
47080545737003,211800,BID,5836000,100,6
47080545737003,211800,ASK,5839100,1,7
47080545737003,211800,BID,5835000,140,7
47080545737003,211800,ASK,5839200,200,8
47080545737003,211800,BID,5834900,18,8
47080545737003,211800,ASK,5839300,400,9
47080545737003,211800,BID,5834800,100,9
47080545737003,211800,ASK,5839400,100,10
47080545737003,211800,BID,5834600,218,10
47092957894998,211900,ASK,5837800,500,1
47092957894998,211900,BID,5836800,100,1
47092957894998,211900,ASK,5838200,109,2
47092957894998,211900,BID,5836700,200,2
47092957894998,211900,ASK,5838300,9,3
47092957894998,211900,BID,5836100,100,3
47092957894998,211900,ASK,5838400,33,4
47092957894998,211900,BID,5836000,100,4
47092957894998,211900,ASK,5838800,22,5
47092957894998,211900,BID,5835900,100,5
47092957894998,211900,ASK,5838900,22,6
47092957894998,211900,BID,5835100,22,6
47092957894998,211900,ASK,5839000,100,7
47092957894998,211900,BID,5835000,140,7
47092957894998,211900,ASK,5839100,1,8
47092957894998,211900,BID,5834900,18,8
47092957894998,211900,ASK,5839200,100,9
47092957894998,211900,BID,5834800,100,9
47092957894998,211900,ASK,5839300,400,10
47092957894998,211900,BID,5834600,218,10
47121507523449,212000,ASK,5838000,13,1
47121507523449,212000,BID,5837000,100,1
47121507523449,212000,ASK,5838100,13,2
47121507523449,212000,BID,5836800,200,2
47121507523449,212000,ASK,5838200,109,3
47121507523449,212000,BID,5836300,100,3
47121507523449,212000,ASK,5838300,9,4
47121507523449,212000,BID,5835900,100,4
47121507523449,212000,ASK,5838400,20,5
47121507523449,212000,BID,5835400,100,5
47121507523449,212000,ASK,5838800,122,6
47121507523449,212000,BID,5835000,54,6
47121507523449,212000,ASK,5838900,22,7
47121507523449,212000,BID,5834900,18,7
47121507523449,212000,ASK,5839000,100,8
47121507523449,212000,BID,5834800,100,8
47121507523449,212000,ASK,5839100,1,9
47121507523449,212000,BID,5834600,218,9
47121507523449,212000,ASK,5839800,18,10
47121507523449,212000,BID,5834400,100,10
47124416147426,212100,ASK,5839100,1,1
47124416147426,212100,BID,5837000,108,1
47124416147426,212100,ASK,5839300,9,2
47124416147426,212100,BID,5836900,100,2
47124416147426,212100,ASK,5839900,100,3
47124416147426,212100,BID,5836800,100,3
47124416147426,212100,ASK,5840000,2354,4
47124416147426,212100,BID,5836200,41,4
47124416147426,212100,ASK,5840300,100,5
47124416147426,212100,BID,5835900,119,5
47124416147426,212100,ASK,5840400,22,6
47124416147426,212100,BID,5835800,22,6
47124416147426,212100,ASK,5840500,2240,7
47124416147426,212100,BID,5835700,200,7
47124416147426,212100,ASK,5840800,100,8
47124416147426,212100,BID,5835400,100,8
47124416147426,212100,ASK,5840900,100,9
47124416147426,212100,BID,5835000,54,9
47124416147426,212100,ASK,5841100,100,10
47124416147426,212100,BID,5834800,100,10
47129479191510,212200,ASK,5840000,2354,1
47129479191510,212200,BID,5839600,100,1
47129479191510,212200,ASK,5840200,9,2
47129479191510,212200,BID,5839200,8,2
47129479191510,212200,ASK,5840500,2218,3
47129479191510,212200,BID,5839100,8,3
47129479191510,212200,ASK,5840600,100,4
47129479191510,212200,BID,5838700,200,4
47129479191510,212200,ASK,5841000,1,5
47129479191510,212200,BID,5838500,100,5
47129479191510,212200,ASK,5841100,100,6
47129479191510,212200,BID,5838400,100,6
47129479191510,212200,ASK,5841500,100,7
47129479191510,212200,BID,5837800,100,7
47129479191510,212200,ASK,5841600,100,8
47129479191510,212200,BID,5837400,22,8
47129479191510,212200,ASK,5841800,100,9
47129479191510,212200,BID,5837000,19,9
47129479191510,212200,ASK,5841900,100,10
47129479191510,212200,BID,5836900,100,10
47132505149084,212300,ASK,5840500,1177,1
47132505149084,212300,BID,5839700,100,1
47132505149084,212300,ASK,5841000,5,2
47132505149084,212300,BID,5838700,100,2
47132505149084,212300,ASK,5841600,122,3
47132505149084,212300,BID,5838500,100,3
47132505149084,212300,ASK,5841700,200,4
47132505149084,212300,BID,5838200,100,4
47132505149084,212300,ASK,5841800,122,5
47132505149084,212300,BID,5837800,100,5
47132505149084,212300,ASK,5842000,22,6
47132505149084,212300,BID,5837400,22,6
47132505149084,212300,ASK,5842100,100,7
47132505149084,212300,BID,5837300,19,7
47132505149084,212300,ASK,5842300,100,8
47132505149084,212300,BID,5837000,19,8
47132505149084,212300,ASK,5842400,19,9
47132505149084,212300,BID,5836900,100,9
47132505149084,212300,ASK,5842500,50,10
47132505149084,212300,BID,5836700,100,10
47136235558859,212400,ASK,5839800,100,1
47136235558859,212400,BID,5839200,21,1
47136235558859,212400,ASK,5840900,100,2
47136235558859,212400,BID,5838700,200,2
47136235558859,212400,ASK,5841000,1,3
47136235558859,212400,BID,5838500,100,3
47136235558859,212400,ASK,5841300,122,4
47136235558859,212400,BID,5838200,100,4
47136235558859,212400,ASK,5841400,22,5
47136235558859,212400,BID,5837800,300,5
47136235558859,212400,ASK,5841600,200,6
47136235558859,212400,BID,5837400,22,6
47136235558859,212400,ASK,5842000,22,7
47136235558859,212400,BID,5836800,19,7
47136235558859,212400,ASK,5842100,100,8
47136235558859,212400,BID,5836700,200,8
47136235558859,212400,ASK,5842300,100,9
47136235558859,212400,BID,5836500,119,9
47136235558859,212400,ASK,5842400,19,10
47136235558859,212400,BID,5835700,400,10
47142514135453,212500,ASK,5840900,17,1
47142514135453,212500,BID,5839100,8,1
47142514135453,212500,ASK,5841000,101,2
47142514135453,212500,BID,5838900,108,2
47142514135453,212500,ASK,5841700,200,3
47142514135453,212500,BID,5838800,200,3
47142514135453,212500,ASK,5842000,22,4
47142514135453,212500,BID,5838700,100,4
47142514135453,212500,ASK,5842300,122,5
47142514135453,212500,BID,5838200,22,5
47142514135453,212500,ASK,5842400,41,6
47142514135453,212500,BID,5838100,22,6
47142514135453,212500,ASK,5842500,50,7
47142514135453,212500,BID,5837400,19,7
47142514135453,212500,ASK,5842600,100,8
47142514135453,212500,BID,5837100,119,8
47142514135453,212500,ASK,5842700,100,9
47142514135453,212500,BID,5836900,100,9
47142514135453,212500,ASK,5842900,100,10
47142514135453,212500,BID,5836700,100,10
47151264085096,212600,ASK,5840900,24,1
47151264085096,212600,BID,5839500,200,1
47151264085096,212600,ASK,5841000,108,2
47151264085096,212600,BID,5839400,100,2
47151264085096,212600,ASK,5841100,7,3
47151264085096,212600,BID,5838900,100,3
47151264085096,212600,ASK,5841500,200,4
47151264085096,212600,BID,5838800,100,4
47151264085096,212600,ASK,5841700,22,5
47151264085096,212600,BID,5838500,100,5
47151264085096,212600,ASK,5842000,122,6
47151264085096,212600,BID,5837700,19,6
47151264085096,212600,ASK,5842200,22,7
47151264085096,212600,BID,5837400,19,7
47151264085096,212600,ASK,5842300,100,8
47151264085096,212600,BID,5837100,100,8
47151264085096,212600,ASK,5842400,19,9
47151264085096,212600,BID,5836900,100,9
47151264085096,212600,ASK,5842500,50,10
47151264085096,212600,BID,5836200,100,10
47155198823553,212700,ASK,5840200,38,1
47155198823553,212700,BID,5837900,100,1
47155198823553,212700,ASK,5840300,7,2
47155198823553,212700,BID,5837400,100,2
47155198823553,212700,ASK,5840400,129,3
47155198823553,212700,BID,5836900,100,3
47155198823553,212700,ASK,5840600,7,4
47155198823553,212700,BID,5836400,22,4
47155198823553,212700,ASK,5840700,107,5
47155198823553,212700,BID,5836300,141,5
47155198823553,212700,ASK,5840800,7,6
47155198823553,212700,BID,5835900,19,6
47155198823553,212700,ASK,5841000,120,7
47155198823553,212700,BID,5835600,200,7
47155198823553,212700,ASK,5841200,100,8
47155198823553,212700,BID,5835500,200,8
47155198823553,212700,ASK,5841700,19,9
47155198823553,212700,BID,5835400,100,9
47155198823553,212700,ASK,5842000,103,10
47155198823553,212700,BID,5835000,54,10
47161133852238,212800,ASK,5840800,7,1
47161133852238,212800,BID,5839300,100,1
47161133852238,212800,ASK,5841000,120,2
47161133852238,212800,BID,5839000,100,2
47161133852238,212800,ASK,5841500,100,3
47161133852238,212800,BID,5838400,100,3
47161133852238,212800,ASK,5841700,19,4
47161133852238,212800,BID,5838100,100,4
47161133852238,212800,ASK,5841900,200,5
47161133852238,212800,BID,5838000,100,5
47161133852238,212800,ASK,5842000,103,6
47161133852238,212800,BID,5837800,100,6
47161133852238,212800,ASK,5842100,22,7
47161133852238,212800,BID,5837700,22,7
47161133852238,212800,ASK,5842300,100,8
47161133852238,212800,BID,5837200,100,8
47161133852238,212800,ASK,5842500,50,9
47161133852238,212800,BID,5837000,22,9
47161133852238,212800,ASK,5842600,100,10
47161133852238,212800,BID,5836900,100,10
47182468404479,212900,ASK,5840700,46,1
47182468404479,212900,BID,5839300,8,1
47182468404479,212900,ASK,5840800,38,2
47182468404479,212900,BID,5839100,8,2
47182468404479,212900,ASK,5840900,13,3
47182468404479,212900,BID,5839000,200,3
47182468404479,212900,ASK,5841000,105,4
47182468404479,212900,BID,5838900,200,4
47182468404479,212900,ASK,5841100,21,5
47182468404479,212900,BID,5838600,100,5
47182468404479,212900,ASK,5841500,100,6
47182468404479,212900,BID,5838400,100,6
47182468404479,212900,ASK,5841600,22,7
47182468404479,212900,BID,5837300,19,7
47182468404479,212900,ASK,5841700,19,8
47182468404479,212900,BID,5837200,100,8
47182468404479,212900,ASK,5841900,200,9
47182468404479,212900,BID,5837000,22,9
47182468404479,212900,ASK,5842000,3,10
47182468404479,212900,BID,5836900,119,10
47193285593014,213000,ASK,5839900,110,1
47193285593014,213000,BID,5839000,200,1
47193285593014,213000,ASK,5840600,204,2
47193285593014,213000,BID,5838800,100,2
47193285593014,213000,ASK,5840700,26,3
47193285593014,213000,BID,5838600,100,3
47193285593014,213000,ASK,5840800,38,4
47193285593014,213000,BID,5837300,19,4
47193285593014,213000,ASK,5840900,13,5
47193285593014,213000,BID,5836900,119,5
47193285593014,213000,ASK,5841000,105,6
47193285593014,213000,BID,5836100,22,6
47193285593014,213000,ASK,5841100,21,7
47193285593014,213000,BID,5835600,200,7
47193285593014,213000,ASK,5841300,100,8
47193285593014,213000,BID,5835500,100,8
47193285593014,213000,ASK,5841500,200,9
47193285593014,213000,BID,5835000,54,9
47193285593014,213000,ASK,5841700,19,10
47193285593014,213000,BID,5834800,400,10
47196974474102,213100,ASK,5839600,200,1
47196974474102,213100,BID,5837400,100,1
47196974474102,213100,ASK,5839700,204,2
47196974474102,213100,BID,5836900,100,2
47196974474102,213100,ASK,5839800,4,3
47196974474102,213100,BID,5836100,22,3
47196974474102,213100,ASK,5839900,45,4
47196974474102,213100,BID,5835700,100,4
47196974474102,213100,ASK,5840000,22,5
47196974474102,213100,BID,5835600,100,5
47196974474102,213100,ASK,5840100,22,6
47196974474102,213100,BID,5835500,119,6
47196974474102,213100,ASK,5840400,100,7
47196974474102,213100,BID,5835000,54,7
47196974474102,213100,ASK,5840500,100,8
47196974474102,213100,BID,5834800,400,8
47196974474102,213100,ASK,5840600,219,9
47196974474102,213100,BID,5834400,200,9
47196974474102,213100,ASK,5840900,200,10
47196974474102,213100,BID,5834100,100,10
47203748897548,213200,ASK,5839600,13,1
47203748897548,213200,BID,5839200,100,1
47203748897548,213200,ASK,5839700,113,2
47203748897548,213200,BID,5839100,8,2
47203748897548,213200,ASK,5839800,4,3
47203748897548,213200,BID,5838900,100,3
47203748897548,213200,ASK,5839900,45,4
47203748897548,213200,BID,5838700,8,4
47203748897548,213200,ASK,5840000,22,5
47203748897548,213200,BID,5838600,108,5
47203748897548,213200,ASK,5840300,19,6
47203748897548,213200,BID,5837900,100,6
47203748897548,213200,ASK,5840400,100,7
47203748897548,213200,BID,5836900,100,7
47203748897548,213200,ASK,5840600,159,8
47203748897548,213200,BID,5836100,22,8
47203748897548,213200,ASK,5840800,200,9
47203748897548,213200,BID,5835700,100,9
47203748897548,213200,ASK,5840900,100,10
47203748897548,213200,BID,5835500,119,10
47214824337522,213300,ASK,5839900,23,1
47214824337522,213300,BID,5839300,100,1
47214824337522,213300,ASK,5840100,100,2
47214824337522,213300,BID,5839000,100,2
47214824337522,213300,ASK,5840200,100,3
47214824337522,213300,BID,5838600,100,3
47214824337522,213300,ASK,5840400,100,4
47214824337522,213300,BID,5838300,100,4
47214824337522,213300,ASK,5840600,140,5
47214824337522,213300,BID,5837900,100,5
47214824337522,213300,ASK,5840800,22,6
47214824337522,213300,BID,5837700,100,6
47214824337522,213300,ASK,5840900,122,7
47214824337522,213300,BID,5837200,100,7
47214824337522,213300,ASK,5841000,101,8
47214824337522,213300,BID,5836900,100,8
47214824337522,213300,ASK,5841100,21,9
